31995;294
32005;295
32016;295
32026;295
32037;294
32047;294
32058;296
32068;218
32079;139
32089;109
32100;93
32110;88
32121;82
32131;79
32142;72
32152;69
32163;69
32173;70
32184;79
32195;82
32205;82
32215;86
32226;87
32236;80
32247;84
32258;84
32268;84
32279;82
32289;80
32300;77
32310;75
32321;72
32331;75
32342;98
32352;113
32363;237
32373;283
32384;292
32394;296
32404;297
32415;298
32425;300
32437;294
32448;301
32459;301
32470;290
32480;235
32490;172
32501;146
32511;118
32522;101
32532;91
32542;77
32554;76
32564;76
32575;76
32585;78
32595;79
32606;82
32616;85
32627;87
32637;88
32649;88
32659;94
32670;96
32680;93
32690;93
32701;89
32711;89
32721;86
32732;85
32742;80
32753;78
32764;77
32774;221
32784;281
32795;292
32805;296
32816;297
32826;298
32836;300
32847;293
32858;301
32869;301
32879;300
32890;301
32900;301
32911;301
32921;301
32931;294
32943;294
32953;293
32964;294
32974;294
32985;295
32995;295
33006;295
33016;294
33027;295
33037;296
33048;295
33058;295
33069;295
33079;295
33090;295
33100;295
33110;295
33121;294
33131;294
33142;295
33152;294
33163;294
33174;294
33185;294
33195;301
33206;301
33216;301
33226;301
33237;302
33247;301
33258;295
33269;301
33279;301
33290;301
33300;301
33311;301
33321;301
33331;301
33342;301
33352;301
33363;294
33374;294
33384;294
33395;295
33405;294
33416;294
33426;295
33437;295
33447;295
33458;295
33468;301
33479;301
33489;301
33500;301
33510;301
33520;301
33531;301
33541;301
33552;301
33564;294
33575;301
33585;301
33596;301
33606;301
33616;301
33627;301
33637;301
33648;301
33658;302
33668;295
33680;301
33690;301
33701;301
33711;301
33721;301
33732;301
33742;301
33752;301
33763;301
33773;294
33785;294
33795;294
33806;295
33816;295
33827;295
33837;295
33848;295
33858;295
33869;295
33879;294
33890;295
33900;295
33911;295
33921;295
33932;295
33942;294
33953;294
33963;294
33974;295
33984;294
33995;295
34005;296
34016;295
34027;296
34037;186
34048;129
34058;106
34069;99
34079;93
34090;93
34100;90
34111;91
34121;88
34131;88
34142;85
34153;81
34163;78
34173;77
34184;75
34194;81
34205;259
34215;283
34226;290
34236;292
34247;292
34257;294
34268;294
34278;294
34289;301
34299;301
34310;301
34320;301
34330;301
34341;301
34351;301
34362;301
34372;301
34383;294
34394;301
34405;301
34415;301
34425;301
34436;302
34446;301
34457;302
34467;301
34477;302
34488;295
34499;296
34510;295
34520;295
34531;295
34541;295
34551;294
34562;294
34572;295
34583;295
34594;295
34605;270
34615;177
34626;128
34636;110
34646;104
34657;101
34667;98
34678;100
34688;99
34698;97
34709;92
34720;91
34730;88
34740;87
34751;82
34761;81
34772;76
34782;266
34793;283
34804;295
34815;297
34825;298
34835;300
34846;301
34856;300
34867;301
34877;301
34887;301
34898;295
34909;294
34920;294
34930;294
34940;294
34951;294
34961;294
34972;294
34982;294
34993;294
35004;294
35014;301
35025;301
35035;301
35046;301
35056;301
35066;301
35077;301
35087;301
35098;301
35108;301
35119;301
35129;301
35140;301
35150;301
35161;301
35171;301
35181;301
35192;301
35202;294
35214;301
35224;301
35235;301
35245;301
35255;301
35266;301
35276;302
35287;301
35297;301
35308;295
35319;295
35329;295
35340;295
35350;295
35361;295
35371;295
35382;294
35392;294
35403;295
35413;294
35424;301
35434;301
35445;301
35455;301
35466;301
35476;301
35487;301
35497;301
35510;295
35521;301
35532;301
35542;301
35552;301
35563;301
35573;301
35584;301
35594;301
35605;301
35615;295
35626;295
35637;295
35647;295
35658;295
35668;295
35679;295
35689;295
35700;295
35710;295
35721;301
35732;301
35742;301
35752;301
35763;301
35773;301
35784;301
35794;301
35805;301
35816;296
35827;302
35838;196
35848;142
35859;116
35869;109
35880;101
35890;100
35900;97
35911;99
35921;87
35932;93
35943;89
35953;88
35964;84
35974;84
35984;80
35995;79
36005;217
36016;283
36026;288
36037;291
36048;293
36058;293
36069;293
36079;294
36090;294
36100;294
36111;294
36121;294
36132;294
36142;293
36153;294
36163;294
36174;295
36184;294
36195;295
36205;295
36215;295
36226;295
36236;295
36247;295
36258;295
36268;295
36279;295
36289;296
36300;296
36310;295
36320;296
36331;295
36341;295
36352;295
36363;295
36373;295
36384;301
36394;301
36405;276
36415;181
36425;128
36436;102
36447;96
36457;94
36468;94
36478;96
36489;94
36499;96
36510;91
36520;88
36531;85
36541;88
36552;85
36562;81
36572;78
36583;265
36593;289
36604;295
36614;297
36624;298
36636;293
36647;300
36657;301
36668;301
36678;301
36689;301
36699;301
36709;301
36720;301
36730;301
36741;295
36752;294
36762;294
36773;294
36783;294
36794;294
36804;295
36815;294
36825;295
36836;295
36847;295
36858;301
36868;302
36878;301
36889;301
36899;301
36910;301
36920;301
36930;301
36941;301
36951;294
36962;294
36973;294
36984;294
36994;295
37005;295
37015;295
37026;294
37036;295
37047;295
37057;295
37068;294
37078;296
37089;295
37099;295
37110;294
37120;295
37130;295
37141;295
37151;294
37162;294
37172;295
37183;294
37193;293
37204;294
37214;295
37225;295
37235;294
37246;295
37257;301
37267;301
37278;301
37288;302
37299;302
37309;301
37319;301
37330;301
37340;301
37353;295
37364;301
37374;301
37385;301
37395;301
37405;301
37416;301
37426;301
37437;302
37447;301
37458;295
37469;295
37479;295
37490;295
37500;294
37511;295
37521;295
37532;295
37542;296
37553;294
37564;294
37574;301
37585;301
37595;301
37606;301
37616;302
37626;302
37637;253
37647;164
37657;127
37668;109
37679;103
37689;99
37700;98
37710;98
37720;99
37731;98
37741;97
37752;96
37763;82
37774;89
37784;87
37795;87
37805;94
37815;273
37826;291
37836;296
37847;298
37857;300
37867;294
37879;294
37889;294
37900;294
37910;295
37921;294
37931;294
37941;294
37952;294
37962;294
37973;294
37984;301
37994;301
38005;301
38015;301
38026;301
38036;301
38046;301
38057;301
38067;301
38078;301
38089;302
38099;301
38109;302
38120;301
38130;301
38140;301
38151;301
38161;301
38172;296
38184;301
38194;302
38205;269
38215;172
38226;127
38236;113
38246;105
38257;103
38267;101
38278;94
38289;91
38299;94
38310;90
38320;89
38331;86
38341;82
38352;78
38362;76
38372;70
38383;262
38394;289
38404;295
38415;297
38425;298
38436;300
38446;300
38456;301
38467;301
38479;294
38490;301
38500;301
38511;301
38521;301
38532;301
38542;301
38552;301
38563;301
38573;301
38584;294
38595;295
38606;295
38616;295
38627;295
38637;295
38648;295
38658;295
38669;295
38679;295
38690;295
38700;294
38711;295
38721;295
38732;295
38742;294
38752;294
38763;295
38773;294
38784;294
38794;294
38805;294
38816;295
38826;295
38837;294
38847;295
38858;295
38868;295
38878;295
38889;296
38899;295
38910;295
38921;295
38931;294
38942;301
38952;301
38963;301
38973;301
38984;301
38994;295
39005;295
39016;295
39027;295
39037;295
39048;295
39059;295
39069;295
39080;295
39090;295
39101;301
39111;301
39122;301
39132;301
39142;301
39153;301
39163;301
39174;301
39184;301
39196;295
39207;301
39217;301
39228;302
39238;302
39248;301
39259;301
39269;301
39280;301
39290;301
39300;295
39312;295
39322;295
39333;294
39343;294
39354;294
39364;295
39374;295
39385;295
39395;295
39407;296
39418;302
39428;302
39438;255
39449;168
39459;125
39470;112
39480;103
39490;102
39501;97
39511;94
39522;92
39533;93
39543;90
39553;90
39564;87
39574;86
39584;82
39595;81
39606;74
39617;220
39627;283
39638;293
39648;297
39659;298
39669;300
39679;301
39690;301
39700;301
39711;294
39722;294
39732;294
39743;294
39753;295
39764;295
39774;295
39785;295
39795;295
39806;295
39817;295
39827;301
39838;301
39848;302
39858;302
39869;302
39879;302
39890;302
39900;301
39910;302
39921;301
39932;301
39942;301
39953;301
39963;301
39973;301
39984;301
39994;302
40004;220
40015;136
40027;117
40037;110
40048;105
40058;103
40068;102
40079;100
40090;97
40100;96
40110;94
40121;84
40132;84
40142;77
40153;77
40163;73
40174;73
40184;250
40195;282
40205;289
40216;291
40227;298
40237;300
40248;301
40258;301
40268;301
40279;301
40290;301
40300;301
40310;301
40322;294
40333;301
40344;301
40354;301
40364;301
40375;301
40385;301
40396;301
40406;301
40416;301
40427;295
40438;301
40449;301
40459;301
40469;301
40480;301
40490;301
40500;301
40511;301
40521;301
40532;295
40543;295
40553;295
40564;295
40574;294
40585;295
40595;295
40606;295
40616;295
40627;295
40637;301
40648;302
40659;301
40669;301
40679;302
40690;301
40700;301
40711;301
40721;301
40732;295
40743;301
40753;301
40764;301
40774;301
40784;301
40795;301
40805;301
40816;301
40826;301
40836;295
40848;301
40859;301
40869;301
40879;301
40890;302
40901;301
40911;302
40921;301
40932;301
40942;294
40953;294
40964;295
40974;296
40985;295
40995;295
41006;295
41016;295
41027;295
41037;295
41048;301
41058;302
41069;302
41079;301
41089;301
41100;301
41110;301
41121;301
41131;301
41142;295
41153;301
41164;301
41174;301
41184;301
41195;301
41205;301
41216;302
41226;302
41236;302
41247;187
41258;128
41269;108
41279;96
41290;93
41300;90
41311;89
41321;88
41332;89
41342;88
41353;94
41363;94
41374;94
41384;90
41395;89
41405;88
41415;108
41426;237
41436;288
41446;295
41457;297
41468;300
41478;300
41489;301
41499;301
41509;301
41520;301
41530;301
41541;301
41551;294
41562;294
41573;295
41584;295
41594;295
41605;295
41615;296
41626;295
41636;295
41647;296
41657;296
41668;295
41678;295
41689;296
41699;295
41710;296
41720;296
41730;296
41741;296
41751;295
41762;295
41773;295
41783;295
41794;289
41804;199
41815;139
41825;113
41836;103
41846;100
41857;99
41867;97
41878;98
41888;94
41899;92
41909;88
41920;88
41930;84
41940;84
41951;77
41961;76
41972;69
41983;235
41993;280
42004;288
42014;290
42025;292
42035;293
42046;293
42056;294
42067;294
42077;294
42088;294
42098;294
42109;295
42119;294
42129;295
42140;295
42150;295
42161;294
42171;294
42182;294
42193;294
42203;301
42214;301
42224;301
42234;301
42245;301
42255;301
42268;295
42279;301
42290;301
42300;301
42310;301
42321;301
42331;301
42342;301
42352;301
42362;301
42373;294
42384;294
42395;295
42405;295
42415;295
42426;295
42436;296
42447;295
42457;296
42468;295
42479;295
42490;301
42500;301
42510;301
42521;301
42531;301
42542;301
42552;301
42562;301
42573;301
42584;301
42595;301
42605;301
42615;301
42626;301
42636;301
42647;302
42657;301
42667;301
42678;295
42689;301
42700;301
42710;301
42720;301
42731;301
42741;301
42751;301
42762;301
42772;301
42783;295
42794;295
42804;295
42815;295
42825;295
42836;295
42846;295
42857;295
42867;295
42878;295
42889;295
42899;301
42910;301
42920;301
42931;295
42942;295
42952;295
42963;295
42973;295
42984;295
42994;295
43005;295
43015;295
43026;295
43036;296
43047;205
43057;139
43068;112
43078;102
43089;94
43099;92
43110;90
43120;91
43131;89
43141;89
43152;88
43162;87
43173;90
43183;89
43194;79
43205;79
43215;78
43226;133
43236;273
43247;286
43257;291
43268;292
43278;293
43289;294
43299;300
43310;301
43320;301
43331;301
43341;301
43351;301
43362;301
43372;301
43382;301
43395;295
43406;301
43417;302
43427;301
43437;302
43448;302
43458;301
43469;302
43479;302
43489;302
43500;296
43511;295
43521;296
43532;295
43542;295
43553;295
43563;295
43574;296
43584;296
43595;283
43606;180
43616;132
43627;113
43637;106
43647;102
43658;102
43668;101
43679;101
43689;99
43699;100
43710;97
43721;94
43731;90
43741;89
43752;86
43762;84
43773;79
43783;236
43794;285
43804;288
43815;291
43826;292
43836;293
43847;294
43857;294
43868;294
43878;295
43889;295
43899;294
43910;294
43920;294
43931;294
43941;294
43952;294
43962;293
43973;294
43983;294
43994;295
44004;295
44015;294
44026;295
44036;295
44047;296
44057;295
44068;295
44078;295
44088;295
44099;295
44109;295
44120;295
44131;294
44141;294
44152;295
44162;301
44173;301
44183;301
44194;301
44204;301
44215;295
44226;301
44236;302
44247;301
44257;302
44268;302
44278;302
44288;302
44299;302
44309;302
44320;295
44331;295
44341;294
44352;295
44362;294
44373;294
44383;295
44394;295
44404;295
44415;295
44426;301
44436;301
44447;302
44457;302
44467;301
44478;302
44488;302
44498;301
44509;301
44520;295
44531;301
44542;301
44552;301
44563;301
44573;301
44584;301
44594;301
44604;301
44615;301
44625;295
44636;301
44647;302
44657;301
44668;301
44678;302
44688;301
44699;301
44709;301
44720;301
44730;295
44741;295
44752;294
44762;294
44773;294
44783;294
44794;294
44804;295
44815;296
44825;295
44836;302
44846;258
44857;169
44867;128
44877;113
44888;104
44898;103
44908;101
44919;101
44930;90
44941;89
44952;88
44962;86
44973;85
44983;82
44994;81
45004;79
45015;78
45025;100
45036;254
45046;282
45057;290
45067;292
45078;293
45088;293
45099;294
45109;294
45119;295
45130;294
45141;294
45151;295
45162;295
45172;295
45183;301
45193;301
45204;301
45214;301
45224;302
45237;296
45248;302
45259;302
45269;301
45280;302
45290;302
45301;301
45311;301
45321;301
45332;301
45342;295
45353;295
45364;296
45374;296
45385;296
45395;260
45406;177
45416;126
45427;106
45437;99
45448;96
45458;96
45469;96
45479;96
45490;96
45500;93
45511;90
45521;88
45531;86
45542;80
45552;77
45563;75
45574;76
45584;238
45595;281
45605;289
45616;291
45626;292
45636;293
45647;293
45657;294
45668;294
45679;295
45689;294
45700;301
45710;301
45720;301
45731;301
45741;301
45752;294
45763;294
45773;294
45784;294
45794;295
45805;295
45815;294
45826;295
45836;295
45847;295
45858;294
45869;301
45879;301
45890;301
45900;301
45910;301
45921;301
45931;301
45942;301
45952;301
45962;301
45973;301
45984;301
45994;301
46005;301
46015;301
46025;301
46036;301
46046;301
46057;295
46068;295
46079;295
46089;295
46100;295
46110;295
46121;295
46131;295
46142;295
46152;294
46163;294
46173;294
46184;294
46194;295
46205;295
46215;295
46225;295
46236;295
46246;295
46257;295
46268;295
46278;296
46289;295
46299;295
46310;295
46320;295
46331;295
46341;295
46352;294
46362;294
46373;295
46383;295
46394;294
46404;294
46415;294
46425;295
46436;295
46446;295
46457;295
46467;295
46478;301
46488;301
46499;301
46509;301
46519;301
46530;301
46540;301
46550;301
46561;301
46571;294
46583;295
46593;294
46604;295
46614;295
46624;296
46635;295
46645;289
46656;173
46666;126
46677;108
46688;105
46698;104
46709;100
46719;99
46730;100
46740;101
46750;99
46761;98
46771;96
46782;90
46793;87
46803;86
46813;84
46824;82
46834;87
46844;268
46855;290
46865;296
46876;291
46887;293
46898;293
46909;295
46919;295
46930;294
46940;294
46951;295
46961;294
46972;294
46982;295
46992;294
47003;295
47013;294
47024;295
47034;295
47045;296
47055;295
47066;295
47076;296
47087;295
47097;295
47108;296
47118;296
47129;294
47140;301
47150;302
47160;301
47171;302
47184;296
47195;220
47206;149
47216;120
47226;108
47237;105
47247;103
47258;102
47268;101
47279;100
47289;90
47301;89
47311;89
47321;86
47332;84
47342;78
47353;78
47363;76
47374;75
47384;214
47395;284
47406;293
47416;297
47427;298
47437;300
47447;301
47458;300
47469;301
47479;301
47490;294
47501;301
47512;301
47522;301
47532;301
47543;301
47553;301
47564;301
47574;301
47584;301
47595;295
47606;301
47617;301
47627;302
47637;302
47648;301
47658;301
47669;301
47679;301
47689;301
47700;295
47711;295
47721;295
47732;295
47742;294
47753;294
47763;295
47774;294
47784;294
47795;295
47805;301
47816;301
47826;302
47837;301
47847;301
47857;301
47868;302
47878;302
47889;301
47900;295
47911;301
47921;301
47932;301
47942;301
47952;301
47963;301
47973;301
47984;301
47994;301
48004;295
48016;295
48026;295
48037;295
48047;295
48058;296
48068;295
48078;295
48089;295
48099;295
48111;295
48122;301
48132;301
48142;301
48153;301
48163;301
48174;301
48184;301
48194;301
48205;301
48215;301
48226;302
48237;302
48247;301
48257;301
48268;302
48278;301
48288;302
48299;302
48310;295
48321;295
48331;294
48342;294
48352;295
48363;294
48373;294
48384;295
48394;295
48405;295
48415;295
48426;294
48436;295
48447;295
48457;182
48468;128
48478;109
48489;97
48499;92
48510;90
48520;89
48531;88
48542;88
48552;87
48563;86
48573;86
48584;86
48594;86
48604;84
48615;82
48625;80
48636;90
48646;183
48657;276
48667;288
48678;291
48688;293
48699;293
48709;293
48720;294
48730;301
48741;301
48751;301
48762;301
48772;301
48782;301
48793;301
48803;301
48814;301
48824;294
48835;295
48846;295
48856;296
48867;296
48877;295
48888;296
48898;296
48909;296
48919;296
48930;295
48941;295
48952;295
48962;296
48973;295
48983;290
48994;196
49004;134
49015;109
49025;100
49036;96
49046;96
49057;96
49067;96
49078;96
49088;93
49099;91
49109;89
49119;89
49130;86
49140;84
49151;78
49162;78
49172;77
49183;182
49193;280
49204;292
49214;296
49224;297
49235;293
49246;293
49257;294
49267;294
49278;294
49288;295
49299;294
49309;295
49320;294
49330;295
49341;301
49351;301
49362;301
49372;301
49382;301
49393;301
49403;301
49413;301
49424;301
49436;296
49447;301
49458;302
49468;301
49479;302
49489;301
49500;301
49510;302
49520;301
49531;301
49541;295
49552;294
49563;294
49573;294
49584;295
49594;295
49605;295
49615;294
49626;295
49636;295
49647;295
49658;301
49669;301
49679;302
49689;301
49700;301
49710;301
49720;301
49731;301
49743;295
49755;301
49765;301
49776;301
49786;302
49796;301
49807;302
49817;302
49827;302
49838;301
49848;295
49860;295
49870;296
49880;295
49891;296
49901;295
49912;295
49922;294
49933;295
49944;295
49955;301
49965;301
49976;301
49986;301
49996;301
50007;301
50017;302
50028;301
50038;301
50050;296
50061;301
50072;301
50082;301
50092;301
50103;301
50113;301
50124;301
50134;301
50144;301
50155;295
50166;302
50177;302
50187;302
50197;302
50208;301
50218;301
50228;302
50239;302
50249;297
50260;173
50271;122
50281;102
50292;94
50302;88
50313;85
50323;87
50334;87
50344;89
50355;89
50365;97
50376;97
50386;97
50397;96
50407;94
50417;91
50428;89
50438;87
50448;132
50460;274
50471;293
50481;297
50492;298
50502;300
50512;300
50523;301
50533;301
50544;301
50554;301
50564;295
50576;295
50586;296
50597;295
50607;295
50618;296
50628;296
50639;296
50649;296
50659;295
50671;295
50682;302
50692;301
50702;302
50713;301
50723;302
50734;301
50744;301
50754;302
50765;302
50775;301
50786;261
50797;169
50807;126
50817;111
50828;104
50838;102
50848;101
50859;100
50870;92
50881;89
50891;89
50902;88
50912;87
50923;82
50933;80
50944;80
50954;80
50965;78
50975;76
50986;226
50996;278
51007;288
51017;291
51028;293
51038;293
51049;293
51059;294
51070;294
51080;294
51091;294
51102;294
51112;294
51123;294
51133;294
51144;294
51154;295
51165;294
51175;295
51185;295
51196;295
51206;295
51217;295
51227;295
51238;295
51248;295
51259;296
51269;295
51280;295
51290;301
51301;301
51311;301
51322;301
51332;301
51343;301
51353;301
51363;301
51374;301
51384;295
51395;295
51406;295
51416;295
51427;295
51437;295
51448;295
51458;295
51469;295
51479;295
51490;295
51501;301
51511;301
51522;301
51532;301
51542;301
51553;301
51563;301
51574;301
51584;301
51594;301
51605;301
51616;302
51626;301
51637;302
51647;302
51657;301
51668;302
51678;302
51689;295
51700;301
51711;301
51721;301
51732;301
51742;301
51752;301
51763;301
51773;301
51783;301
51794;294
51805;295
51816;296
51826;295
51837;295
51847;295
51858;295
51868;295
51879;295
51889;296
51900;295
51911;295
51921;295
51932;295
51942;295
51953;294
51963;294
51974;295
51984;295
51995;295
52005;295
52016;296
52027;295
52037;296
52048;296
52058;210
52069;139
52079;113
52090;100
52101;92
52111;90
52122;88
52132;88
52143;86
52153;89
52164;89
52174;90
52185;88
52195;87
52206;85
52217;84
52227;81
52238;85
52249;98
52259;256
52269;288
52280;294
52290;298
52300;298
52311;300
52322;300
52332;301
52343;301
52353;301
52364;301
52374;301
52384;301
52395;301
52406;295
52417;302
52427;301
52438;302
52448;302
52459;302
52469;302
52479;301
52490;301
52500;302
52511;295
52522;295
52532;296
52543;296
52553;295
52564;295
52574;296
52585;237
52595;160
52606;117
52617;101
52627;102
52638;99
52648;99
52658;100
52669;100
52679;103
52690;101
52700;101
52710;96
52721;93
52732;90
52742;88
52753;86
52763;84
52773;81
52784;176
52794;280
52804;292
52815;290
52827;292
52837;293
52848;294
52858;294
52869;294
52879;294
52890;294
52900;294
52910;294
52921;294
52932;293
52942;294
52953;294
52963;294
52974;294
52984;294
52995;294
53005;295
53016;295
53026;295
53037;295
53047;295
53058;295
53068;295
53079;295
53089;295
53100;295
53110;295
53121;295
53131;294
53142;295
53152;295
53163;295
53173;294
53184;294
53194;295
53205;295
53215;295
53226;295
53236;301
53247;302
53257;301
53267;301
53278;302
53288;302
53299;302
53309;302
53319;302
53330;295
53341;294
53351;295
53362;295
53372;294
53383;294
53393;294
53404;295
53414;294
53425;295
53436;295
53446;302
53457;302
53467;301
53478;302
53488;301
53498;301
53509;302
53519;302
53530;301
53540;301
53551;301
53561;301
53572;301
53582;301
53593;301
53603;301
53613;301
53624;301
53634;295
53645;302
53656;301
53666;302
53677;302
53687;302
53697;301
53708;302
53718;301
53729;302
53739;296
53750;295
53761;295
53771;295
53782;295
53792;294
53803;295
53813;295
53824;296
53834;295
53845;296
53856;265
53866;170
53877;127
53887;114
53898;104
53908;103
53918;98
53929;100
53939;100
53950;100
53961;98
53971;97
53981;96
53992;93
54002;90
54012;89
54023;86
54033;85
54044;75
54055;85
54066;260
54076;289
54087;295
54097;298
54108;300
54118;301
54129;301
54139;301
54150;294
54161;295
54171;295
54182;295
54192;295
54203;295
54213;295
54224;295
54234;295
54245;296
54255;301
54266;302
54276;302
54287;302
54297;302
54308;302
54318;302
54328;302
54339;302
54351;296
54362;301
54372;302
54383;218
54393;147
54404;115
54414;103
54424;99
54435;98
54445;98
54456;90
54467;101
54477;100
54488;100
54498;99
54508;99
54519;97
54529;93
54540;90
54550;89
54561;78
54572;76
54582;76
54593;267
54603;284
54614;289
54624;291
54635;293
54645;293
54655;294
54666;301
54677;301
54687;301
54697;301
54708;302
54718;301
54728;301
54739;301
54749;301
54760;295
54771;294
54782;294
54792;294
54803;295
54813;295
54824;295
54834;294
54845;295
54855;295
54866;295
54876;294
54887;295
54897;295
54908;296
54918;294
54929;295
54939;296
54950;295
54960;295
54972;295
54983;294
54993;294
55004;295
